parcel,year,error
04300407003,2022,'Billing'
04300419014,2022,'Billing'
04300410034,2014,'Billing'
0430X303002,2008,'Assessments'
04300424003,2022,'Billing'
04300418019,2008,'Billing'
04303270060,2005,'Billing'
04300419023,2009,'Billing'
04300418002,2008,'Billing'
04300422012,2011,'Billing'
04300415001,2012,'Billing'
04300419024,2004,'Billing'
04310107016,2000,'Assessments'
04300417003,2007,'Billing'
04300420023,2011,'Billing'
04300407005,2022,'Billing'
04310102024,2003,'Billing'
04300415002,2012,'Billing'
04300429003,2010,'Billing'
04310102021,2003,'Billing'
04310100035,2003,'Billing'
04300419019,2009,'Billing'
0430X321008,2006,'Assessments'
04300407006,2022,'Billing'
04300429004,2010,'Billing'
04300422013,2011,'Billing'
04300422014,2011,'Billing'
04310107026,2004,'Billing'
04300420024,2011,'Billing'
04300419022,2020,'Billing'
04310107020,2022,'Billing'
04300432005,2010,'Billing'
04310108008,2008,'Billing'
04310112019,2008,'Assessments'
0430X303001,2008,'Assessments'
04310107022,2004,'Billing'
04310107027,2004,'Billing'
04310108004,2005,'Billing'
04300432020,2010,'Billing'
04310109044,2000,'Assessments'
0430X321012,2006,'Assessments'
04310112012,2005,'Billing'
04310108002,2022,'Billing'
04310110013,2000,'Assessments'
04310109001,2000,'Assessments'
04310107023,2004,'Billing'
04310107019,2022,'Billing'
04310216033,1999,'Assessments'
04310112014,2008,'Billing'
04310208016,2022,'Billing'
04300420022,2022,'Billing'
04310200030,2022,'Billing'
04310215015,2003,'Billing'
04310218002,2001,'Assessments'
04310202021,2022,'Billing'
04310211011,2022,'Billing'
04310217019,1997,'Assessments'
04300419020,2020,'Billing'
04310211012,2022,'Billing'
04310200029,2022,'Billing'
04310215017,2003,'Billing'
04310300009,1996,'Assessments'
04310300013,1997,'Assessments'
04310300018,1998,'Assessments'
04310300010,1999,'Assessments'
04310326022,1999,'Assessments'
04310326021,1999,'Assessments'
04310326006,1999,'Assessments'
04310216022,2022,'Billing'
04310216032,2022,'Billing'
04310217038,2008,'Billing'
04310326005,2003,'Assessments'
04310217044,2008,'Billing'
04310216018,2008,'Billing'
04310300007,2002,'Assessments'
04310216021,2022,'Billing'
04310300012,1997,'Assessments'
04310216017,2008,'Billing'
04310216037,2018,'Billing'
04310216024,2015,'Billing'
04310300025,2003,'Billing'
04310300027,2003,'Billing'
04310330003,2003,'Billing'
04310330002,2003,'Billing'
04310216019,2008,'Billing'
04310216023,2015,'Billing'
04310330014,2003,'Billing'
04310300026,2003,'Billing'
04310300024,2004,'Billing'
04310404018,2003,'Billing'
04310400008,2018,'Assessments'
04310331013,2021,'Billing'
04310330001,2003,'Billing'
04310400004,2003,'Billing'
04311200001,2008,'Assessments'
04310400013,2021,'Billing'
04310415002,2023,list index out of range
04310221001,2022,'Billing'
04310416002,2023,list index out of range
04310416005,2023,list index out of range
04310400010,2018,'Assessments'
04310404045,2004,'Billing'
04310400018,2023,list index out of range
04310331008,2018,'Assessments'
04310404073,2019,'Billing'
04310404072,2019,'Billing'
04310404062,2007,'Billing'
04310415004,2023,list index out of range
04310416003,2023,list index out of range
0431X216001,2008,'Assessments'
04310415003,2023,list index out of range
04310404051,2007,'Billing'
04310418002,2023,list index out of range
04310418003,2023,list index out of range
04310416001,2023,list index out of range
04310418005,2023,list index out of range
04310418001,2023,list index out of range
04310417001,2023,list index out of range
04310404050,2011,'Billing'
04310415001,2023,list index out of range
04310418004,2023,list index out of range
04310404043,2014,'Billing'
04320104002,2022,'Billing'
04320104001,2022,'Billing'
04310404001,2022,'Billing'
0431X330017,2005,'Assessments'
04310414001,2022,'Billing'
04320100013,2009,'Billing'
04310400006,2018,'Billing'
04320100003,2009,'Billing'
04320104054,2022,'Billing'
04320100029,2009,'Billing'
04320104007,2013,'Billing'
04310404061,2018,'Billing'
04320104008,2013,'Billing'
04320101009,2021,'Billing'
04320122016,2008,'Billing'
04320200055,2011,'Billing'
04320100030,2021,'Billing'
0432102001,2012,'Property Information'
04320200026,2007,'Billing'
04320122038,2008,'Billing'
04320300014,1999,'Assessments'
04320200067,2022,'Billing'
04320102015,2012,'Billing'
04320200017,2022,'Billing'
04320200069,2022,'Billing'
04320200063,2005,'Billing'
04320200068,2022,'Billing'
04320204029,2007,'Billing'
04320102016,2012,'Billing'
04320200076,2022,'Billing'
04320300019,2003,'Billing'
04324101001,2010,'Assessments'
04320204012,2007,'Billing'
04320300042,2023,list index out of range
04320300024,2003,'Billing'
04320300043,2023,list index out of range
04320300041,2023,list index out of range
04320201025,2022,'Billing'
04320300044,2023,list index out of range
04330100064,2006,'Billing'
0432X100001,2009,'Assessments'
04320300023,2004,'Billing'
04320102001,2012,'Billing'
04320200040,2022,'Billing'
04330200004,1998,'Assessments'
04320200032,2022,'Billing'
04320300002,2008,'Billing'
04330100059,2006,'Billing'
04330203006,1999,'Assessments'
04330100063,2022,'Billing'
04330100003,2022,'Billing'
04330100012,2022,'Billing'
04321300015,2011,'Billing'
04330100067,2022,'Billing'
04330205006,1998,'Assessments'
04330203008,2001,'Assessments'
04330202004,1999,'Assessments'
04330100060,2006,'Billing'
04330202005,1998,'Assessments'
04320400014,2018,'Billing'
04330100034,2006,'Billing'
04320213002,2022,'Billing'
04320300038,2022,'Billing'
04320300031,2018,'Billing'
04320300040,2022,'Billing'
04320400005,2011,'Billing'
04330102036,2008,'Billing'
04330102031,2022,'Billing'
04330200036,2019,'Billing'
04320300021,2018,'Billing'
04320212002,2022,'Billing'
04320213001,2022,'Billing'
04320209014,2018,'Billing'
04350200004,2001,'Assessments'
04330200006,2007,'Billing'
04320212001,2022,'Billing'
04320209007,2018,'Billing'
04330200007,2022,'Billing'
04330107002,2011,'Billing'
04360200025,2005,'Assessments'
04360200026,2005,'Assessments'
05070210005,2022,'Assessments'
04360100008,2005,'Assessments'
04320300032,2022,'Billing'
05070212004,2022,'Assessments'
04330203025,2006,'Assessments'
04360300016,2005,'Assessments'
04330107003,2011,'Billing'
04330207001,2007,'Billing'
04330107001,2011,'Billing'
04360300010,2022,'Billing'
04331100007,2011,'Billing'
04340300020,2023,list index out of range
04360300011,2022,'Billing'
04331100006,2011,'Billing'
04360200016,2003,'Billing'
04340400014,2023,list index out of range
04360200013,2006,'Billing'
05050301009,2003,'Billing'
04330200029,2022,'Billing'
04330200012,2022,'Billing'
04344100001,2004,'Billing'
04331300010,2012,'Billing'
04330203020,2006,'Assessments'
04340100018,2022,'Billing'
04360200015,2005,'Billing'
04331300009,2012,'Billing'
04360200017,2003,'Billing'
04330107004,2011,'Billing'
07010103007,2003,'Billing'
04360300004,2022,'Billing'
04340100015,2022,'Billing'
04340100001,2022,'Billing'
04330206001,2006,'Billing'
04360100004,2005,'Billing'
04331300001,2012,'Billing'
07010103006,2003,'Billing'
04331300011,2012,'Billing'
04331300008,2012,'Billing'
04360200019,2003,'Billing'
04350400002,2022,'Billing'
04350100005,2021,'Billing'
04360300002,2005,'Billing'
04350100010,2022,'Billing'
04360300013,2022,'Billing'
04360200014,2005,'Billing'
04360300012,2022,'Billing'
04350400005,2022,'Billing'
04360200005,2005,'Billing'
04360300014,2022,'Billing'
04360100007,2005,'Billing'
04330206005,2016,'Billing'
04360400011,2012,'Billing'
04340300011,2022,'Billing'
0433X205012,2006,'Assessments'
04360400006,2022,'Billing'
04330205038,2022,'Billing'
04340100002,2021,'Billing'
04340400004,2022,'Billing'
04330200027,2021,'Billing'
04330300008,2018,'Billing'
04340100003,2021,'Billing'
04340400005,2012,'Billing'
04360400005,2012,'Billing'
04330206006,2016,'Billing'
04330205028,2022,'Billing'
04350100003,2017,'Billing'
04350100002,2017,'Billing'
04360200021,2017,'Billing'
04360400009,2011,'Billing'
04350300003,2020,'Billing'
04340400007,2022,'Billing'
07010109001,1998,'Assessments'
07010309008,1997,'Assessments'
07010306010,2000,'Assessments'
07010110083,2016,'Billing'
07010109029,2022,'Billing'
07010109016,2007,'Billing'
07010109017,2014,'Billing'
07010113025,2011,'Billing'
07010113023,2011,'Billing'
07010113024,2011,'Billing'
07010115002,2010,'Billing'
07010115039,1997,'Assessments'
07110101009,1997,'Assessments'
07110101010,1996,'Assessments'
07010114022,2019,'Billing'
07010110064,2016,'Billing'
07010114021,2019,'Billing'
07010109018,2014,'Billing'
07010115001,2010,'Billing'
07120208003,1994,'Assessments'
07010109009,2022,'Billing'
07010114023,2019,'Billing'
07010311049,2007,'Billing'
07010113034,2018,'Billing'
07070419014,2009,'Assessments'
07010115007,2014,'Billing'
07010311042,2003,'Billing'
07100200011,2003,'Billing'
07100100011,2003,'Billing'
07010118045,2023,list index out of range
07010115037,2019,'Billing'
07100411002,2003,'Billing'
07010115006,2014,'Billing'
07120201038,2022,'Billing'
07010116040,2004,'Billing'
07120201040,2022,'Billing'
07110407003,2007,'Billing'
07010301049,2005,'Billing'
07120201035,2022,'Billing'
07120201041,2022,'Billing'
07010311054,2017,'Billing'
07120201037,2008,'Billing'
07010115033,2015,'Billing'
07120201018,2015,'Billing'
07010401006,2022,'Billing'
07110407004,2007,'Billing'
07010311055,2017,'Billing'
07010301054,2006,'Billing'
07010301022,2007,'Billing'
07120207009,2017,'Billing'
07030400017,2003,'Billing'
07010115034,2015,'Billing'
07010310011,2016,'Billing'
07010301055,2005,'Billing'
07010115036,2019,'Billing'
07010301010,2015,'Billing'
07120201049,2015,'Billing'
07010301033,2005,'Billing'
07010301009,2007,'Billing'
07010310009,2016,'Billing'
07120210059,2023,list index out of range
07010115035,2015,'Billing'
07110301007,2022,'Billing'
07120210060,2023,list index out of range
07010310010,2016,'Billing'
07120207018,2017,'Billing'
07110407001,2007,'Billing'
07120201048,2015,'Billing'
07120217014,2003,'Assessments'
07010115038,2019,'Billing'
07010302003,2022,'Billing'
07120217012,2001,'Assessments'
07010301041,2021,'Billing'
07010400009,2007,'Billing'
07120217013,2001,'Assessments'
07010302015,2022,'Billing'
07120203022,2008,'Billing'
07010301043,2021,'Billing'
07010301025,2009,'Billing'
07110407018,2022,'Billing'
07010301032,2005,'Billing'
07110406007,2022,'Billing'
07010302001,2012,'Billing'
07110406005,2022,'Billing'
07010301042,2021,'Billing'
07120217055,2020,'Assessments'
07010311045,2022,'Billing'
07120311026,2010,'Assessments'
07120311027,2010,'Assessments'
07010311025,2022,'Billing'
07120403037,2003,'Assessments'
07120403038,2003,'Assessments'
07130100039,1995,'Assessments'
07130100015,1997,'Assessments'
07120403036,2013,'Billing'
08050300025,2000,'Assessments'
07120426021,2009,'Billing'
07130100041,2003,'Billing'
07120412019,2022,'Billing'
07130100021,2003,'Billing'
08050301001,2003,'Billing'
07270402005,2010,'Assessments'
07120403047,2013,'Billing'
07240200046,2003,'Billing'
07240200006,2010,'Billing'
07130100042,2003,'Billing'
07120417019,2022,'Billing'
07240200007,2010,'Billing'
08050300034,2003,'Billing'
08050300030,2003,'Billing'
07130101016,2005,'Billing'
08050300035,2003,'Billing'
07120426028,2022,'Billing'
0713X100003,2010,'Assessments'
07240200043,2022,'Billing'
0713X108001,2005,'Assessments'
07120423002,2012,'Billing'
0713X100002,2010,'Assessments'
07120423001,2012,'Billing'
07240400003,2022,'Billing'
08050300029,2022,'Billing'
08060400067,1999,'Assessments'
07240200041,2005,'Billing'
0713X100001,2010,'Assessments'
08060400066,1997,'Assessments'
08060400078,1995,'Assessments'
08060400104,1999,'Assessments'
08050400009,2003,'Billing'
08060400089,1997,'Assessments'
08060100015,2006,'Billing'
08060100030,2006,'Billing'
07120417020,2021,'Billing'
08050300011,2022,'Billing'
08050600001,2022,'Billing'
08050301027,2009,'Billing'
08050300020,2022,'Billing'
08060100031,2013,'Billing'
08050400012,2004,'Billing'
08060103006,2010,'Billing'
07120409008,2022,'Billing'
08060205002,2010,'Billing'
08060100024,2013,'Billing'
08070106013,1998,'Assessments'
08060205003,2010,'Billing'
08060204009,2020,'Billing'
08070303008,1998,'Assessments'
08060209021,2010,'Billing'
08060209025,2010,'Billing'
07120417021,2021,'Billing'
08060416003,2005,'Billing'
08060209008,2010,'Billing'
07240200050,2022,'Billing'
08060400033,2012,'Billing'
08060400119,2010,'Billing'
08060600001,2022,'Billing'
08060600002,2022,'Billing'
08060207008,2019,'Billing'
08060208007,2017,'Billing'
08060601001,2022,'Billing'
08060400079,2022,'Billing'
08060415003,2022,'Billing'
08070419012,2003,'Billing'
08060207009,2019,'Billing'
08060600003,2022,'Billing'
08070202002,2022,'Billing'
08060208008,2017,'Billing'
08070410017,2001,'Assessments'
08060100021,2022,'Billing'
08070106019,2010,'Assessments'
08070417013,1999,'Assessments'
08070417015,1999,'Assessments'
08070421054,1997,'Assessments'
08060204001,2020,'Billing'
08070202001,2022,'Billing'
08070307003,2003,'Billing'
08070420027,2003,'Assessments'
08070307002,2003,'Billing'
08070304001,2022,'Billing'
08064100003,2012,'Billing'
08064100001,2012,'Billing'
08070403008,2022,'Billing'
08070304050,2022,'Billing'
08070304051,2022,'Billing'
08060415001,2013,'Billing'
08070403010,2022,'Billing'
08070416006,2003,'Billing'
08070419011,2003,'Billing'
08070407009,2007,'Billing'
08070416007,2003,'Billing'
08070419004,2009,'Billing'
08070422012,2022,'Billing'
08070419003,2009,'Billing'
08080103091,2003,'Billing'
08070415012,2012,'Billing'
08070415014,2012,'Billing'
08070407003,2017,'Billing'
08080102059,2022,'Billing'
08070415002,2012,'Billing'
08080100002,2022,'Billing'
08070407008,2007,'Billing'
08070407004,2017,'Billing'
08070415006,2019,'Billing'
08070415013,2012,'Billing'
08080102058,2022,'Billing'
08080103095,2003,'Billing'
08080103005,2022,'Billing'
08080103080,2022,'Billing'
08070415003,2012,'Billing'
08070415004,2019,'Billing'
08070415005,2019,'Billing'
08080102047,2022,'Billing'
08070418015,2018,'Billing'
08080103108,2022,'Billing'
08080103055,2022,'Billing'
08080102012,2007,'Billing'
08070418016,2018,'Billing'
08080103109,2022,'Billing'
08070414024,2015,'Billing'
08080103035,2003,'Billing'
08080103094,2022,'Billing'
08080103100,2022,'Billing'
08080103110,2022,'Billing'
08070414025,2015,'Billing'
08074417001,2012,'Billing'
08080318020,1997,'Assessments'
08080317010,1999,'Assessments'
08080320018,2003,'Assessments'
08080312002,2009,'Billing'
08080310034,2022,'Billing'
08080312003,2009,'Billing'
08080312004,2009,'Billing'
08080315016,2007,'Billing'
08080312001,2009,'Billing'
08080403041,2023,list index out of range
08080316048,2022,'Billing'
08080317033,2022,'Billing'
08080316047,2022,'Billing'
08080317031,2022,'Billing'
08080315017,2007,'Billing'
08080317034,2022,'Billing'
08090300001,1995,'Assessments'
08080319037,2011,'Billing'
08080410063,2003,'Billing'
08080409005,2009,'Billing'
08080319001,2003,'Billing'
08080319038,2012,'Billing'
08080410061,2003,'Billing'
08080319039,2012,'Billing'
08080410058,2003,'Billing'
08080318041,2007,'Billing'
08080410068,2003,'Billing'
08090307030,1998,'Assessments'
08080308014,2019,'Billing'
08080313006,2014,'Billing'
08140105020,1997,'Assessments'
08080308015,2019,'Billing'
08080313008,2014,'Billing'
08080410041,2005,'Billing'
08080313007,2014,'Billing'
08080318019,2006,'Billing'
08080319012,2010,'Billing'
08080317030,2022,'Billing'
08080317027,2022,'Billing'
08140108021,2000,'Assessments'
08080319027,2010,'Billing'
08140108016,2000,'Assessments'
08080410042,2005,'Billing'
08090305008,2022,'Billing'
08080410073,2019,'Billing'
08140100023,2008,'Billing'
08090305019,2022,'Billing'
08140105022,2022,'Billing'
08140100024,2008,'Billing'
08140105019,2022,'Billing'
08140105021,2022,'Billing'
08140203068,2003,'Billing'
08090601001,2022,'Billing'
08090601003,2022,'Billing'
08140108028,2022,'Billing'
08090306002,2019,'Billing'
08090601002,2022,'Billing'
08140107003,2014,'Billing'
08080421005,2022,'Billing'
08090306001,2019,'Billing'
08140108013,2004,'Billing'
08080317035,2022,'Billing'
08140106017,2019,'Billing'
08140106016,2019,'Billing'
08150311016,1997,'Assessments'
08150310040,1999,'Assessments'
08150311017,1997,'Assessments'
08140303025,2023,list index out of range
08150404008,1998,'Assessments'
08140106018,2019,'Billing'
08140302006,2015,'Billing'
08140302018,2007,'Billing'
08150402001,1998,'Assessments'
08140306033,2009,'Billing'
08140309033,2006,'Billing'
08150400001,1997,'Assessments'
08140307065,2016,'Billing'
08140303023,2020,'Billing'
08150309027,2009,'Billing'
08140302005,2015,'Billing'
08140314008,2022,'Billing'
08140309030,2006,'Billing'
08140302022,2016,'Billing'
08140303022,2020,'Billing'
08150309026,2003,'Billing'
08140306038,2013,'Billing'
08140306034,2009,'Billing'
08150309007,2003,'Billing'
08140302021,2016,'Billing'
08140307048,2016,'Billing'
08140310026,2022,'Billing'
08150414055,2022,'Billing'
08150414009,2022,'Billing'
08150414010,2022,'Billing'
08150414003,2022,'Billing'
08150414007,2003,'Billing'
08150414030,2022,'Billing'
08150414001,2022,'Billing'
08150414006,2003,'Billing'
08150418033,2010,'Billing'
08150418015,2007,'Billing'
08150414011,2022,'Billing'
08150423065,2003,'Billing'
08150418029,2022,'Billing'
08150418020,2010,'Billing'
08150423007,2004,'Billing'
08150418019,2010,'Billing'
08150419027,2006,'Billing'
08150427004,1995,'Assessments'
08150423014,2003,'Billing'
08150423008,2004,'Billing'
08150418018,2009,'Billing'
08140203069,2004,'Billing'
08150418017,2007,'Billing'
08150419026,2006,'Billing'
08150419024,2015,'Billing'
08150423046,2010,'Billing'
08150423080,2005,'Billing'
08170101017,2003,'Assessments'
08150422011,2013,'Billing'
08150424027,2020,'Assessments'
08150423068,2004,'Billing'
08150424001,2022,'Billing'
08150425071,2022,'Billing'
08150422022,2022,'Billing'
08150423044,2010,'Billing'
08150425052,2022,'Billing'
08170107080,1999,'Assessments'
08150422012,2013,'Billing'
08150423079,2005,'Billing'
08150414004,2022,'Billing'
08150414005,2022,'Billing'
08150419025,2015,'Billing'
08150425064,2022,'Billing'
08150423045,2010,'Billing'
08150425020,2022,'Billing'
08170107075,2007,'Billing'
08170107073,2007,'Billing'
08170107074,2007,'Billing'
08170106010,2012,'Billing'
08150427024,2022,'Billing'
08150423056,2022,'Billing'
08150427023,2022,'Billing'
08170106012,2012,'Billing'
08170106011,2012,'Billing'
08170105021,2008,'Billing'
08170108028,2005,'Billing'
08150423057,2022,'Billing'
08170107072,2010,'Billing'
08170106009,2012,'Billing'
08150423055,2022,'Billing'
08150423058,2022,'Billing'
08150427022,2022,'Billing'
08170108027,2005,'Billing'
08170108026,2005,'Billing'
08150427021,2022,'Billing'
08170108034,2010,'Billing'
08170107071,2010,'Billing'
08170109031,2022,'Billing'
08170108033,2010,'Billing'
08170108036,2010,'Billing'
08170106023,2020,'Billing'
08170106024,2020,'Billing'
08170107014,2020,'Billing'
08170108035,2010,'Billing'
08170108032,2012,'Billing'
08170108030,2012,'Billing'
08170108025,2005,'Billing'
08170108031,2012,'Billing'
08170113066,2006,'Billing'
08170105022,2008,'Billing'
08170112018,2012,'Billing'
08170119007,2001,'Assessments'
08170113064,2006,'Billing'
08170113028,2009,'Billing'
08170116054,2004,'Billing'
08170108029,2012,'Billing'
08170107013,2020,'Billing'
08170112005,2012,'Billing'
08170111018,2011,'Billing'
08170111020,2011,'Billing'
08170112017,2012,'Billing'
08170111037,2014,'Billing'
08170111019,2011,'Billing'
08170116053,2004,'Billing'
08170113027,2009,'Billing'
08170113076,2012,'Billing'
08170112016,2012,'Billing'
08170111017,2011,'Billing'
08170113032,2013,'Billing'
08170113065,2006,'Billing'
08170112004,2012,'Billing'
08170113060,2012,'Billing'
08170200002,1999,'Assessments'
08170111038,2014,'Billing'
08170113059,2012,'Billing'
08170108081,2020,'Billing'
08170112026,2012,'Billing'
08170113034,2013,'Billing'
08170117006,2005,'Billing'
08170122001,2003,'Billing'
08170107035,2022,'Billing'
08170118055,2004,'Billing'
08170113031,2013,'Billing'
08170116055,2004,'Billing'
08170111039,2019,'Billing'
08170107036,2022,'Billing'
08170111040,2019,'Billing'
08170117005,2005,'Billing'
08170113033,2013,'Billing'
08170116024,2006,'Billing'
08170113058,2012,'Billing'
08170117002,2013,'Billing'
08170118006,2005,'Billing'
08170113067,2007,'Billing'
08170117008,2013,'Billing'
08170118005,2005,'Billing'
08170112006,2019,'Billing'
08170117016,2011,'Billing'
08170117017,2011,'Billing'
08170117001,2013,'Billing'
08170108067,2020,'Billing'
08170116071,2014,'Billing'
08170124025,2023,list index out of range
08170116056,2012,'Billing'
08170112007,2019,'Billing'
08170116057,2012,'Billing'
08170118026,2013,'Billing'
08170118027,2013,'Billing'
08170112025,2012,'Billing'
08170124026,2023,list index out of range
08170122002,2003,'Billing'
08170118054,2004,'Billing'
08170117095,2014,'Billing'
08170116066,2020,'Billing'
08170118023,2013,'Billing'
08170118085,2013,'Billing'
08170123066,2023,list index out of range
08170116072,2014,'Billing'
08170124019,2007,'Billing'
08170117007,2013,'Billing'
08170121009,2009,'Billing'
08170116067,2020,'Billing'
08170117028,2019,'Billing'
08170211032,1999,'Assessments'
08170118033,2018,'Billing'
08170123007,2019,'Billing'
08170117026,2019,'Billing'
08170123018,2018,'Billing'
08170117027,2019,'Billing'
08170118032,2018,'Billing'
08170117067,2014,'Billing'
08170117029,2019,'Billing'
08170123009,2019,'Billing'
08170123017,2018,'Billing'
08170117075,2022,'Billing'
08170117076,2022,'Billing'
08170217013,1994,'Assessments'
08170122023,2019,'Billing'
08170207014,2008,'Billing'
08170122022,2019,'Billing'
08170123008,2019,'Billing'
08170219020,2003,'Billing'
08170212026,2022,'Billing'
08170219019,2003,'Billing'
08170312028,2000,'Assessments'
08170221005,2004,'Billing'
08170312021,1997,'Assessments'
08170217009,2019,'Billing'
08170123063,2022,'Billing'
08170217010,2019,'Billing'
08170124014,2021,'Billing'
08170315017,2023,list index out of range
08170315011,2003,'Assessments'
08170401007,2003,'Billing'
08170401008,2003,'Billing'
08170322005,2015,'Billing'
08170322001,2009,'Billing'
08170323008,2015,'Billing'
08170322013,2018,'Billing'
08170321011,2022,'Billing'
08170322012,2018,'Billing'
08170401005,2003,'Billing'
08170322004,2015,'Billing'
08170323007,2015,'Billing'
08170324009,2011,'Billing'
08170324008,2011,'Billing'
08170320037,2017,'Billing'
08170207012,2022,'Billing'
08170320017,2022,'Billing'
08170320035,2017,'Billing'
08170407111,2022,'Billing'
08170403009,2004,'Billing'
08170407054,2022,'Billing'
08180405044,1997,'Assessments'
08180405042,1997,'Assessments'
08180405063,2001,'Assessments'
08180100033,2023,list index out of range
08180405051,2000,'Assessments'
08200101004,1995,'Assessments'
08180208068,2003,'Billing'
08190200036,2007,'Assessments'
08190100032,2007,'Assessments'
08190100033,2007,'Assessments'
08190100030,2007,'Assessments'
08190100031,2007,'Assessments'
08180214013,2003,'Billing'
08190100027,2007,'Assessments'
0818X305001,2009,'Assessments'
08180100024,2003,'Billing'
08180100034,2023,list index out of range
08200215002,2003,'Billing'
08180214015,2003,'Billing'
08180208067,2003,'Billing'
08170415096,2005,'Billing'
08180305007,2007,'Billing'
08190400022,2007,'Assessments'
08190102013,2023,list index out of range
08190102001,2008,'Assessments'
08180100032,2023,list index out of range
08200220017,2016,'Assessments'
08190307001,2010,'Assessments'
08180402008,2012,'Assessments'
08190100025,2007,'Billing'
08180305002,2022,'Billing'
08170415009,2005,'Billing'
08190100004,2022,'Billing'
08200220018,2016,'Assessments'
08190102012,2023,list index out of range
08180305014,2009,'Billing'
08180305015,2009,'Billing'
08190100003,2022,'Billing'
08190102011,2023,list index out of range
08180305016,2022,'Billing'
08190307002,2010,'Assessments'
08190100005,2022,'Billing'
08190100002,2022,'Billing'
08190400010,2006,'Billing'
08190100008,2007,'Billing'
08180305009,2022,'Billing'
08190400009,2011,'Billing'
08180305011,2007,'Billing'
08170416042,2013,'Billing'
08170416022,2013,'Billing'
08200223016,2022,'Billing'
08200105043,2022,'Billing'
08190400012,2006,'Billing'
08200105044,2022,'Billing'
08170416034,2020,'Billing'
08170416035,2020,'Billing'
08200305019,1997,'Assessments'
08190400007,2006,'Billing'
08200301017,2022,'Billing'
08200203002,2014,'Billing'
08190300002,2006,'Billing'
08200203003,2014,'Billing'
08200400025,1998,'Assessments'
08200400010,2001,'Assessments'
08200400007,2001,'Assessments'
08200408023,2003,'Billing'
08200408021,2003,'Billing'
08200408027,2003,'Billing'
08200405026,2003,'Billing'
08200313043,2009,'Assessments'
08200402020,2022,'Billing'
08200407013,2022,'Billing'
08200409013,2022,'Billing'
08200405027,2022,'Billing'
08200408028,2022,'Billing'
08200418020,2022,'Billing'
08200413025,2022,'Billing'
08210117001,1998,'Assessments'
08200427007,2023,list index out of range
08200316018,2013,'Billing'
08204424003,2010,'Billing'
08210301007,2000,'Assessments'
08210301015,2000,'Assessments'
08210221015,2022,'Billing'
08210222012,2022,'Billing'
08210302042,2023,list index out of range
08210321020,1995,'Assessments'
08210302043,2023,list index out of range
08210311032,2008,'Assessments'
08210311033,2008,'Assessments'
08210311031,2008,'Assessments'
08210336022,2023,list index out of range
08210348018,2023,list index out of range
08210348019,2023,list index out of range
08210353006,2003,'Billing'
08210342019,2022,'Billing'
08210353007,2003,'Billing'
08210407007,1995,'Assessments'
08210412024,2003,'Billing'
08210414027,2003,'Billing'
08210412025,2003,'Billing'
08210414028,2003,'Billing'
08210414029,2003,'Billing'
08210416009,2003,'Billing'
08210416010,2003,'Billing'
08210446029,2003,'Assessments'
08210441028,2003,'Billing'
08210441026,2003,'Billing'
08210441018,2003,'Billing'
08210441019,2003,'Billing'
08210441017,2003,'Billing'
08210435033,2018,'Assessments'
08210441085,2003,'Billing'
08210432011,2022,'Billing'
08210440022,2022,'Billing'
08220102062,1998,'Assessments'
08210432012,2022,'Billing'
08210431018,2022,'Billing'
08210432019,2022,'Billing'
08220108013,2000,'Assessments'
08210422041,2022,'Billing'
08210445039,2006,'Billing'
08210431008,2022,'Billing'
08210431011,2022,'Billing'
08210431009,2022,'Billing'
08210430025,2022,'Billing'
08210438034,2022,'Billing'
08210431010,2022,'Billing'
08210431017,2022,'Billing'
08210437003,2022,'Billing'
08210437007,2022,'Billing'
08210437005,2022,'Billing'
08210437004,2022,'Billing'
08210437039,2022,'Billing'
08210430011,2022,'Billing'
08210437025,2022,'Billing'
08210437041,2022,'Billing'
08210430010,2022,'Billing'
08210430018,2022,'Billing'
08220127007,1995,'Assessments'
08220126024,1997,'Assessments'
08210430009,2022,'Billing'
08220127005,1995,'Assessments'
08210430026,2022,'Billing'
08220129025,2000,'Assessments'
08220208005,1998,'Assessments'
08220208003,1998,'Assessments'
08220213067,1997,'Assessments'
08220129006,2022,'Billing'
08210425035,2022,'Billing'
08220214044,1995,'Assessments'
08220129001,2022,'Billing'
08220212034,2003,'Billing'
08220208050,2022,'Billing'
08220212007,2003,'Billing'
08220208039,2022,'Billing'
08220226012,1995,'Assessments'
08220208051,2006,'Billing'
08220214032,2005,'Billing'
08220214033,2005,'Billing'
08220208043,2022,'Billing'
08220208025,2006,'Billing'
08220214034,2005,'Billing'
08220208045,2022,'Billing'
08220214035,2009,'Billing'
08220217021,2022,'Billing'
08220211020,2016,'Billing'
08220215028,2022,'Billing'
08220214006,2016,'Billing'
08220217012,2022,'Billing'
08220211021,2016,'Billing'
08220302004,1998,'Assessments'
08220214036,2009,'Billing'
08220209013,2022,'Billing'
08220129026,2022,'Billing'
08220129032,2022,'Billing'
08220214005,2016,'Billing'
08220315021,2003,'Assessments'
08220214001,2018,'Billing'
08220209012,2022,'Billing'
08220230039,2005,'Billing'
08220304022,2003,'Billing'
08220304020,2003,'Billing'
08220229006,2020,'Billing'
08220223021,2018,'Billing'
08220214041,2019,'Billing'
08220223020,2018,'Billing'
08220229001,2020,'Billing'
08220320017,1998,'Assessments'
08220214042,2019,'Billing'
08220202005,2022,0
08220229013,2010,'Billing'
08220214002,2018,'Billing'
08220304021,2003,'Billing'
08220308018,2023,list index out of range
